name,lat,lon,odo1,odo2,odo3,hgt,odo
10,23.92543706,72.35776615,33,92,100,87,100
20,23.92545064,72.35777027,33,93,101,87,101
30,23.9255569,72.35780307,42,106,114,87,114
40,23.92566465,72.3578361,44,127,134,87,134
50,23.92567413,72.35783894,58,155,162,87,162
60,23.92568482,72.35784212,82,204,212,87,212
70,23.92569533,72.35784526,84,209,216,87,216
80,23.92570384,72.3578478,90,220,228,87,228
90,23.92572706,72.35785464,96,233,240,87,240
100,23.92582779,72.3578967,127,280,287,87,287
110,23.9259183,72.3579467,149,325,332,87,332
120,23.92601787,72.35800181,173,374,380,87,380
130,23.92605023,72.35801967,181,389,396,87,396
140,23.92614301,72.35806961,203,435,441,87,441
150,23.92624362,72.35811189,226,482,489,87,489
160,23.92632578,72.35813822,245,519,526,87,526
170,23.92643332,72.35817231,269,568,575,87,575
180,23.92653749,72.35820553,293,616,623,87,623
190,23.92664128,72.35823838,317,663,670,87,670
200,23.92674941,72.35827257,341,712,719,87,719
210,23.92685279,72.35830536,365,760,767,87,767
230,23.92706033,72.35837044,412,854,862,87,862
240,23.92716391,72.35840291,436,901,909,87,909
250,23.92727024,72.35843598,460,950,957,87,957
260,23.92737318,72.35846798,484,997,1004,87,1004
270,23.92747618,72.35849997,507,1043,1051,87,1051
280,23.92757982,72.35853185,531,1091,1098,87,1098
290,23.9276783,72.35856231,553,1136,1143,87,1143
300,23.92778572,72.35859568,578,1184,1192,87,1192
310,23.92789403,72.3586292,602,1234,1242,87,1242
320,23.92800269,72.35866287,627,1283,1291,87,1291
330,23.9281017,72.35869384,649,1328,1337,87,1337
340,23.92820547,72.35872602,680,1376,1384,87,1384
350,23.92830934,72.35875815,712,1423,1431,87,1431
360,23.92841675,72.35879133,756,1472,1480,87,1480
370,23.92852027,72.35882328,781,1519,1527,87,1527
380,23.92862406,72.35885514,815,1566,1574,87,1574
390,23.92872761,72.35888699,847,1613,1621,87,1621
400,23.92883386,72.35891967,875,1661,1669,87,1669
410,23.92893762,72.35895176,898,1709,1717,87,1717
420,23.92904652,72.35898561,924,1758,1766,87,1766
430,23.92915431,72.3590193,949,1807,1815,87,1815
440,23.92926181,72.35905299,974,1856,1864,87,1864
450,23.92936487,72.35908508,998,1903,1911,87,1911
460,23.9294709,72.35911825,1023,1951,1959,87,1959
470,23.92957431,72.35915036,1055,1998,2006,87,2006
480,23.92968266,72.35918414,1104,2047,2056,87,2056
490,23.92978583,72.35921641,1151,2094,2103,87,2103
500,23.92988591,72.35924778,1195,2140,2148,87,2148
510,23.92999343,72.35928194,1225,2189,2197,87,2197
520,23.9300968,72.35931516,1252,2236,2245,87,2245
530,23.93020336,72.35934896,1277,2285,2293,87,2293
540,23.93025126,72.35936399,1289,2306,2315,87,2315
550,23.93030526,72.35938048,1301,2331,2340,87,2340
560,23.93036792,72.35939951,1319,2359,2368,87,2368
570,23.93046742,72.35943076,1341,2405,2413,87,2413
580,23.93057025,72.35946394,1366,2452,2461,87,2461
590,23.93065929,72.35949204,1390,2492,2501,87,2501
600,23.93075717,72.35952231,1413,2537,2546,87,2546
610,23.93086455,72.35955588,1440,2586,2595,87,2595
620,23.93096748,72.35958798,1468,2633,2642,87,2642
630,23.93107239,72.35962124,1500,2680,2690,87,2690
640,23.93117646,72.3596542,1528,2728,2737,87,2737
650,23.93128391,72.35968829,1556,2777,2786,87,2786
660,23.93139114,72.35972202,1584,2826,2835,87,2835
670,23.93149013,72.35975303,1608,2871,2880,87,2880
680,23.9315937,72.35978509,1632,2918,2927,87,2927
690,23.93169742,72.35981761,1656,2965,2975,87,2975
700,23.93180078,72.35984996,1680,3012,3022,87,3022
710,23.93190324,72.35988201,1703,3059,3069,87,3069
720,23.93199901,72.35991223,1725,3103,3113,87,3113
730,23.93210226,72.35994487,1749,3150,3160,87,3160
740,23.93220825,72.35997888,1773,3199,3208,87,3208
750,23.93231117,72.36001187,1797,3246,3255,87,3255
760,23.93241425,72.36004479,1821,3293,3302,87,3302
770,23.93251779,72.3600777,1845,3340,3350,87,3350
780,23.93261956,72.36011038,1868,3387,3397,87,3397
790,23.93271525,72.36014132,1890,3431,3441,87,3441
800,23.9327666,72.36015781,1901,3454,3464,87,3464
810,23.93286959,72.36019078,1925,3501,3511,87,3511
820,23.9329199,72.36020701,1936,3524,3534,87,3534
830,23.93302267,72.36024046,1975,3571,3581,87,3581
840,23.93312947,72.3602754,2024,3621,3630,87,3630
850,23.93323562,72.36030909,2072,3669,3679,87,3679
860,23.93333862,72.36034094,2102,3716,3726,87,3726
870,23.93344149,72.36037344,2126,3763,3773,87,3773
880,23.93354519,72.36040653,2151,3811,3821,87,3821
890,23.93364854,72.36043954,2175,3858,3868,87,3868
900,23.93375177,72.36047241,2203,3905,3915,87,3915
910,23.93385564,72.36050565,2228,3952,3963,87,3963
920,23.93395946,72.36053879,2252,3999,4010,87,4010
930,23.93406303,72.36057168,2275,4046,4057,87,4057
940,23.93416672,72.36060476,2299,4093,4105,87,4105
950,23.93427065,72.36063829,2330,4141,4152,87,4152
960,23.93437827,72.36067311,2360,4190,4201,87,4201
970,23.93448638,72.36070752,2392,4239,4251,87,4251
980,23.9345897,72.36074005,2417,4286,4298,87,4298
990,23.93469717,72.36077404,2452,4335,4347,87,4347
1000,23.93480525,72.36080818,2482,4383,4396,87,4396
1010,23.93490513,72.36083987,2519,4429,4442,87,4442
1020,23.9350047,72.36087162,2551,4475,4488,87,4488
1030,23.93511222,72.36090582,2600,4524,4537,87,4537
1040,23.93521953,72.36094058,2643,4573,4586,87,4586
1050,23.93532328,72.36097414,2682,4620,4633,87,4633
1060,23.935427,72.36100726,2715,4667,4681,87,4681
1070,23.93552994,72.36104017,2756,4714,4728,87,4728
1080,23.93563816,72.36107471,2785,4763,4777,87,4777
1090,23.93574155,72.36110748,2811,4811,4825,87,4825
1100,23.93584324,72.36114001,2834,4857,4871,87,4871
1110,23.93594628,72.36117339,2862,4904,4918,87,4918
1120,23.93604909,72.36120658,2889,4951,4965,87,4965
1130,23.93614959,72.36123885,2914,4996,5011,87,5011
1140,23.93624855,72.36127008,2937,5041,5056,87,5056
1150,23.9363566,72.36130356,2965,5090,5106,87,5106
1160,23.93646,72.36133519,2989,5137,5153,87,5153
1170,23.93656504,72.3613677,3013,5185,5201,87,5201
1180,23.93667277,72.36140182,3037,5234,5250,87,5250
1190,23.93677599,72.36143462,3061,5281,5297,87,5297
1200,23.93688208,72.36146838,3085,5329,5345,87,5345
1210,23.93698069,72.36149949,3107,5374,5390,87,5390
1220,23.93708414,72.361532,3131,5421,5438,87,5438
1230,23.93718812,72.36156506,3154,5468,5485,87,5485
1240,23.93728717,72.36159655,3177,5513,5530,87,5530
1250,23.93739108,72.36162937,3200,5560,5578,87,5578
1260,23.9374944,72.36166169,3226,5607,5625,87,5625
1270,23.93759806,72.36169423,3250,5655,5672,87,5672
1280,23.9377018,72.36172684,3277,5702,5719,87,5719
1290,23.93780571,72.36175972,3300,5749,5767,87,5767
1300,23.93791299,72.36179379,3325,5798,5816,87,5816
1310,23.9380166,72.36182653,3348,5845,5863,87,5863
1320,23.93811983,72.36185928,3372,5891,5910,87,5910
1330,23.93822726,72.36189331,3397,5940,5959,87,5959
1340,23.93833085,72.3619261,3422,5987,6006,87,6006
1350,23.93843137,72.36195802,3444,6033,6052,87,6052
1360,23.93852696,72.36198816,3471,6077,6096,87,6096
1370,23.93863054,72.3620207,3504,6124,6143,87,6143
1380,23.938734,72.36205331,3540,6171,6190,87,6190
1390,23.93883402,72.36208475,3573,6216,6236,87,6236
1400,23.93893751,72.36211685,3613,6263,6283,87,6283
1410,23.93904108,72.36214877,3643,6310,6330,87,6330
1420,23.93914147,72.36217973,3677,6355,6375,87,6375
1430,23.93924103,72.36221034,3705,6401,6421,87,6421
1440,23.93934471,72.36224225,3734,6448,6468,87,6468
1450,23.9394455,72.3622735,3761,6493,6514,87,6514
1460,23.93955309,72.36230717,3788,6542,6563,87,6563
1470,23.93966037,72.36234063,3812,6591,6611,87,6611
1480,23.939768,72.36237418,3837,6640,6660,87,6660
1490,23.93987596,72.36240784,3863,6689,6709,87,6709
1500,23.93997558,72.36243891,3887,6734,6755,87,6755
1510,23.94007941,72.36247121,3910,6781,6802,87,6802
1520,23.94018707,72.36250508,3935,6830,6851,87,6851
1530,23.94029504,72.36253904,3959,6879,6900,87,6900
1540,23.94040312,72.36257312,3984,6929,6949,87,6949
1550,23.94050704,72.3626055,4007,6976,6997,87,6997
1560,23.94061489,72.36263905,4032,7025,7046,87,7046
1570,23.94072322,72.36267295,4057,7074,7095,87,7095
1580,23.94082682,72.36270565,4080,7121,7142,87,7142
1590,23.94093084,72.36273854,4105,7168,7190,87,7190
1600,23.94103869,72.36277272,4132,7217,7239,87,7239
1610,23.94114202,72.36280531,4158,7264,7286,87,7286
1620,23.94124582,72.3628379,4182,7312,7333,87,7333
1630,23.94135296,72.36287152,4210,7361,7382,87,7382
1640,23.94146076,72.36290512,4234,7410,7431,87,7431
1650,23.94156439,72.36293777,4258,7457,7479,87,7479
1660,23.94167215,72.36297204,4282,7506,7528,87,7528
1670,23.94177583,72.36300533,4306,7553,7575,87,7575
1680,23.94188275,72.36303972,4330,7602,7624,87,7624
1690,23.94198647,72.36307327,4354,7649,7671,87,7671
1700,23.94208928,72.36310647,4377,7695,7718,87,7718
1710,23.94219701,72.3631411,4402,7745,7767,87,7767
1720,23.94230483,72.36317579,4427,7794,7817,87,7817
1730,23.94241262,72.36321024,4456,7843,7866,87,7866
1740,23.94252036,72.36324445,4482,7891,7915,87,7915
1750,23.94262395,72.36327737,4508,7939,7962,87,7962
1760,23.94272784,72.36331032,4534,7986,8009,87,8009
1770,23.94283602,72.36334443,4559,8035,8059,87,8059
1780,23.94294382,72.36337827,4588,8084,8108,87,8108
1790,23.94304789,72.36341104,4614,8131,8156,87,8156
1800,23.94315189,72.36344366,4640,8178,8203,87,8203
1810,23.94325602,72.36347608,4665,8226,8250,87,8250
1820,23.94335543,72.36350718,4689,8271,8296,87,8296
1830,23.94345661,72.36353865,4713,8317,8342,87,8342
1840,23.94355985,72.36357117,4736,8364,8389,87,8389
1850,23.94366319,72.36360362,4760,8411,8436,87,8436
1860,23.94377118,72.36363792,4784,8460,8485,87,8485
1870,23.94387844,72.36367209,4808,8508,8534,87,8534
1880,23.94398626,72.36370671,4833,8558,8583,87,8583
1890,23.9440899,72.36373999,4857,8605,8630,87,8630
1900,23.94419296,72.36377301,4880,8652,8677,87,8677
1910,23.94429398,72.36380496,4903,8697,8723,87,8723
1920,23.94437814,72.36383139,4922,8736,8761,87,8761
1930,23.94448212,72.36386399,4946,8783,8808,87,8808
1940,23.94453358,72.36388017,4957,8806,8832,87,8832
1950,23.94463316,72.36391129,4981,8852,8877,87,8877
1960,23.94465952,72.36391936,4988,8863,8889,87,8889
1970,23.94476335,72.36395156,5013,8910,8936,87,8936
1980,23.94486693,72.36398392,5038,8957,8983,87,8983
1990,23.9449594,72.36401323,5060,8999,9025,87,9025
2000,23.94506519,72.364047,5085,9047,9074,87,9074
2010,23.94516898,72.36407991,5109,9095,9121,87,9121
2020,23.94527207,72.36411231,5133,9142,9168,87,9168
2030,23.94537538,72.36414482,5157,9188,9215,87,9215
2040,23.94548357,72.36417868,5182,9237,9264,87,9264
2050,23.94558663,72.36421108,5206,9284,9311,87,9311
2060,23.94569358,72.36424469,5230,9333,9360,87,9360
2070,23.94579693,72.36427719,5253,9380,9408,87,9408
2080,23.94590522,72.36431092,5278,9429,9457,87,9457
2090,23.9460131,72.36434479,5303,9479,9506,87,9506
2100,23.94611601,72.36437687,5327,9526,9553,87,9553
2110,23.94621773,72.36440848,5350,9572,9600,87,9600
2120,23.94631764,72.36443942,5373,9617,9645,87,9645
2130,23.94642604,72.36447279,5397,9666,9695,87,9695
2140,23.94652949,72.36450489,5421,9713,9742,87,9742
2150,23.94663731,72.36453845,5445,9762,9791,87,9791
2160,23.946741,72.36457076,5469,9809,9838,87,9838
2170,23.94684896,72.36460445,5494,9858,9887,87,9887
2180,23.94695193,72.36463622,5517,9905,9934,87,9934
2190,23.94705982,72.36466981,5541,9954,9983,87,9983
2200,23.94716352,72.3647023,5565,10001,10030,87,10030
2210,23.94727155,72.36473587,5589,10050,10079,87,10079
2220,23.94737581,72.36476793,5610,10097,10126,87,10126
2230,23.94747974,72.36480013,5632,10144,10173,87,10173
2240,23.94758386,72.36483231,5655,10191,10220,87,10220
2250,23.94768694,72.36486472,5674,10238,10267,87,10267
2260,23.94779036,72.36489758,5677,10285,10314,87,10314
2270,23.94789833,72.36493211,5702,10335,10363,87,10363
2280,23.94799733,72.36496371,5724,10380,10407,87,10407
2290,23.94810443,72.36499806,5749,10429,10456,87,10456
2300,23.94821027,72.36503214,5774,10477,10503,87,10503
2310,23.9483132,72.36506554,5797,10524,10550,87,10550
2320,23.94842031,72.36510038,5821,10573,10598,87,10598
2330,23.94852797,72.36513535,5846,10622,10647,87,10647
2340,23.94863155,72.36516861,5870,10669,10694,87,10694
2350,23.94873444,72.36520191,5895,10716,10740,87,10740
2360,23.94883783,72.3652349,5918,10763,10787,87,10787
2370,23.94894148,72.36526792,5942,10810,10834,87,10834
2380,23.94904901,72.36530197,5966,10859,10883,87,10883
2390,23.9491524,72.36533481,5990,10906,10929,87,10929
2400,23.94925185,72.36536639,6012,10952,10974,87,10974
2410,23.94936044,72.36540047,6037,11001,11023,87,11023
2420,23.94946398,72.36543309,6060,11048,11070,87,11070
2430,23.94957196,72.36546715,6085,11098,11119,87,11119
2440,23.9496755,72.36549987,6109,11145,11166,87,11166
2450,23.94978356,72.36553388,6134,11194,11215,87,11215
2460,23.94988796,72.36556644,6158,11242,11262,87,11262
2470,23.94999647,72.36560027,6182,11292,11311,87,11311
2480,23.95010006,72.36563252,6207,11338,11357,87,11357
2490,23.95020898,72.36566652,6231,11388,11407,87,11407
2500,23.95031694,72.36570008,6258,11437,11456,87,11456
2510,23.95042078,72.36573216,6281,11484,11503,87,11503
2520,23.95052459,72.36576446,6310,11532,11551,87,11551
2530,23.95062803,72.36579701,6333,11579,11598,87,11598
2540,23.95073588,72.36583105,6358,11628,11647,87,11647
2550,23.95083933,72.36586374,6393,11675,11694,87,11694
2560,23.95094682,72.36589787,6442,11724,11743,87,11743
2570,23.95105502,72.36593225,6491,11773,11793,87,11793
2580,23.95116278,72.36596564,6540,11822,11842,87,11842
2590,23.95126652,72.36599689,6587,11869,11889,87,11889
2600,23.95137088,72.36602596,6630,11916,11936,87,11936
2610,23.95147581,72.36605149,6669,11963,11983,87,11983
2620,23.95158156,72.36607729,6716,12011,12031,87,12031
2630,23.95168228,72.36610224,6761,12056,12076,87,12076
2640,23.95178851,72.36612863,6809,12104,12124,87,12124
2650,23.95189041,72.36615359,6854,12149,12170,87,12170
2660,23.95199463,72.36617888,6901,12196,12216,87,12216
2670,23.95209943,72.36620454,6935,12243,12264,87,12264
2680,23.95220474,72.36623003,6970,12290,12311,87,12311
2690,23.95225621,72.36624257,6984,12313,12334,87,12334
2700,23.9523612,72.36626821,7011,12360,12381,87,12381
2710,23.95246571,72.36629386,7046,12407,12428,87,12428
2720,23.95257069,72.36631933,7071,12454,12475,87,12475
2730,23.95267561,72.36634486,7101,12501,12522,87,12522
2740,23.95278105,72.36637034,7127,12548,12570,87,12570
2750,23.95288608,72.36639531,7153,12595,12617,87,12617
2760,23.95299105,72.36641999,7177,12642,12664,87,12664
2770,23.95309575,72.36644521,7204,12689,12711,87,12711
2780,23.95320047,72.36647011,7230,12736,12758,87,12758
2790,23.95330527,72.36649486,7254,12783,12805,87,12805
2800,23.95341076,72.36651999,7283,12831,12852,87,12852
2810,23.95352032,72.36654592,7310,12879,12901,87,12901
2820,23.95363051,72.3665721,7338,12929,12950,87,12950
2830,23.95373585,72.36659777,7368,12976,12998,87,12998
2840,23.95384061,72.36662362,7391,13023,13044,87,13044
2850,23.95394609,72.36665011,7415,13070,13091,87,13091
2860,23.95403342,72.36667215,7434,13110,13131,87,13131
2870,23.9541359,72.36669781,7457,13156,13176,87,13176
2880,23.95424029,72.36672368,7481,13203,13224,87,13224
2890,23.95434569,72.36674965,7505,13250,13270,87,13270
2900,23.95445103,72.36677517,7531,13297,13317,87,13317
2910,23.95455617,72.36680048,7555,13344,13364,87,13364
2920,23.95466162,72.3668257,7596,13391,13411,87,13411
2930,23.95476583,72.36685074,7630,13438,13457,87,13457
2940,23.95487502,72.36687722,7658,13487,13506,87,13506
2950,23.9549795,72.36690257,7697,13533,13553,87,13553
2960,23.95508866,72.36692928,7726,13582,13602,87,13602
2970,23.95519795,72.3669561,7751,13632,13651,87,13651
2980,23.955302,72.36698162,7778,13678,13697,87,13697
2990,23.95540688,72.3670072,7807,13725,13745,87,13745
3000,23.95551188,72.36703274,7845,13773,13792,87,13792
3010,23.95561713,72.36705852,7885,13820,13840,87,13840
3020,23.95571309,72.36708218,7925,13863,13883,87,13883
3030,23.955821,72.36710829,7967,13911,13931,87,13931
3040,23.95592885,72.36713429,8014,13960,13980,87,13980
3050,23.95603404,72.36715989,8053,14007,14027,87,14027
3060,23.95614003,72.36718581,8087,14054,14075,87,14075
3070,23.95624494,72.36721136,8113,14101,14122,87,14122
3080,23.95634275,72.36723539,8141,14145,14166,87,14166
3090,23.95645185,72.36726204,8165,14194,14215,87,14215
3100,23.95655271,72.36728685,8188,14239,14261,87,14261
3110,23.95665383,72.36731165,8211,14285,14306,87,14306
3120,23.95675839,72.3673373,8235,14332,14353,87,14353
3130,23.95686731,72.36736403,8259,14380,14402,87,14402
3140,23.9569763,72.36739062,8284,14429,14451,87,14451
3150,23.95708099,72.36741604,8308,14476,14498,87,14498
3160,23.95718545,72.36744116,8331,14523,14545,87,14545
3170,23.95729059,72.36746671,8355,14570,14592,87,14592
3180,23.95739564,72.36749241,8378,14617,14640,87,14640
3190,23.95750515,72.36751949,8403,14666,14689,87,14689
3200,23.95761016,72.36754557,8427,14713,14736,87,14736
3210,23.95770877,72.36757041,8450,14758,14780,87,14780
3220,23.95781786,72.36759775,8476,14806,14829,87,14829
3230,23.95792689,72.36762566,8500,14855,14878,87,14878
3240,23.95803199,72.36765291,8524,14903,14925,87,14925
3250,23.95813362,72.36767857,8548,14948,14971,87,14971
3260,23.95823886,72.36770398,8572,14995,15018,87,15018
3270,23.95833915,72.36772765,8595,15040,15062,87,15062
3280,23.95844865,72.36775426,8619,15089,15112,87,15112
3290,23.9585577,72.36778125,8644,15137,15160,87,15160
3300,23.95866278,72.36780757,8667,15185,15207,87,15207
3310,23.95876757,72.36783384,8691,15232,15255,87,15255
3320,23.95887241,72.36786005,8715,15279,15302,87,15302
3330,23.95897618,72.36788582,8739,15325,15348,87,15348
3340,23.95908481,72.36791303,8764,15374,15397,87,15397
3350,23.95918923,72.36793946,8788,15421,15444,87,15444
3360,23.95929453,72.3679661,8811,15468,15491,87,15491
3370,23.95939986,72.36799275,8835,15516,15539,87,15539
3380,23.95950468,72.36801914,8858,15563,15586,87,15586
3390,23.9596133,72.36804578,8882,15612,15634,87,15634
3400,23.95969654,72.36806651,8902,15650,15672,87,15672
3410,23.95980555,72.36809412,8928,15699,15721,87,15721
3420,23.95990996,72.36812076,8951,15746,15768,87,15768
3430,23.96001411,72.36814715,8975,15792,15815,87,15815
3440,23.96011885,72.36817348,8998,15839,15862,87,15862
3450,23.96022449,72.36819948,9022,15887,15910,87,15910
3460,23.96032943,72.36822517,9046,15934,15957,87,15957
3470,23.96043883,72.36825162,9070,15983,16006,87,16006
3480,23.96054814,72.36827782,9095,16032,16055,87,16055
3490,23.96065324,72.36830315,9119,16079,16102,87,16102
3500,23.96076266,72.3683297,9144,16128,16151,87,16151
3510,23.96086358,72.36835421,9166,16173,16196,87,16196
3520,23.96096902,72.36837977,9190,16220,16244,87,16244
3530,23.96107845,72.36840637,9214,16269,16293,87,16293
3540,23.9611839,72.36843195,9238,16316,16340,87,16340
3550,23.96128913,72.36845714,9262,16363,16387,87,16387
3560,23.96139834,72.36848363,9286,16412,16436,87,16436
3570,23.96150322,72.36850939,9299,16459,16483,87,16483
3580,23.96161221,72.36853642,9309,16508,16531,87,16531
3590,23.96171762,72.36856252,9316,16555,16578,87,16578
3600,23.96181951,72.36858761,9338,16601,16624,87,16624
3610,23.96192501,72.36861337,9362,16649,16670,87,16670
3620,23.96203429,72.36864029,9387,16698,16719,87,16719
3630,23.9621392,72.36866602,9409,16745,16766,87,16766
3640,23.9622358,72.36868982,9431,16788,16809,87,16809
3650,23.96233913,72.36871515,9454,16835,16856,87,16856
3660,23.96244252,72.36874019,9477,16881,16903,87,16903
3670,23.96254784,72.36876584,9501,16928,16950,87,16950
3680,23.96265696,72.36879238,9525,16977,16999,87,16999
3690,23.96276177,72.36881769,9549,17024,17046,87,17046
3700,23.9628667,72.36884264,9574,17071,17093,87,17093
3710,23.96296908,72.36886738,9598,17117,17139,87,17139
3720,23.96307487,72.36889346,9621,17165,17187,87,17187
3730,23.96318461,72.36892036,9646,17214,17236,87,17236
3740,23.9632941,72.36894706,9670,17263,17285,87,17285
3750,23.96339925,72.36897278,9700,17310,17333,87,17333
3760,23.96350867,72.3689995,9749,17360,17382,87,17382
3770,23.96361395,72.36902507,9796,17407,17429,87,17429
3780,23.96371549,72.36904977,9842,17452,17475,87,17475
3790,23.96382055,72.36907564,9889,17500,17522,87,17522
3800,23.96392914,72.36910209,9937,17548,17571,87,17571
3810,23.96403801,72.36912883,9986,17597,17620,87,17620
3820,23.96414743,72.36915574,10032,17646,17669,87,17669
3830,23.96425727,72.36918266,10062,17695,17718,87,17718
3840,23.9643621,72.36920852,10103,17742,17765,87,17765
3850,23.96447129,72.36923533,10135,17792,17814,87,17814
3860,23.96457732,72.36926133,10162,17839,17862,87,17862
3870,23.96468259,72.36928695,10190,17886,17909,87,17909
3880,23.96478773,72.36931261,10213,17933,17956,87,17956
3890,23.9648927,72.3693386,10238,17981,18004,87,18004
3900,23.9649976,72.3693645,10262,18028,18051,87,18051
3910,23.96510182,72.36939044,10287,18074,18098,87,18098
3920,23.9651921,72.36941269,10309,18115,18138,87,18138
3930,23.9652873,72.36943621,10330,18158,18181,87,18181
3940,23.96539205,72.36946207,10356,18205,18228,87,18228
3950,23.96549715,72.36948779,10381,18252,18276,87,18276
3960,23.9656027,72.36951345,10406,18299,18323,87,18323
3970,23.96570809,72.3695388,10433,18346,18370,87,18370
3980,23.96581347,72.36956491,10459,18394,18418,87,18418
3990,23.96592274,72.36959167,10495,18443,18467,87,18467
4000,23.96602758,72.36961711,10521,18490,18514,87,18514
4010,23.96613433,72.36964304,10548,18537,18562,87,18562
4020,23.96623986,72.36966897,10573,18585,18610,87,18610
4030,23.96634915,72.36969581,10599,18634,18659,87,18659
4040,23.96645866,72.36972299,10623,18683,18708,87,18708
4050,23.96656814,72.36974976,10650,18732,18758,87,18758
4060,23.9666773,72.36977625,10675,18781,18807,87,18807
4070,23.96678285,72.36980245,10699,18829,18854,87,18854
4080,23.96689067,72.36983001,10734,18877,18903,87,18903
4090,23.96699938,72.36985846,10759,18926,18952,87,18952
4100,23.96709985,72.36988377,10784,18971,18997,87,18997
4110,23.96711859,72.3698885,10788,18980,19006,87,19006
4120,23.96720195,72.36990943,10818,19017,19043,87,19043
4130,23.96730788,72.36993555,10847,19065,19091,87,19091
4140,23.96741731,72.36996168,10876,19114,19140,87,19140
4150,23.96752228,72.36998693,10903,19161,19188,87,19188
4160,23.9676273,72.37001299,10931,19208,19235,87,19235
4170,23.96773254,72.37003929,10961,19256,19282,87,19282
4180,23.96783817,72.3700654,10988,19303,19329,87,19329
4190,23.967941,72.37009062,11028,19349,19376,87,19376
4200,23.96804604,72.37011681,11061,19396,19422,87,19422
4210,23.968152,72.3701421,11094,19443,19470,87,19470
4220,23.96825716,72.37016674,11138,19490,19517,87,19517
4230,23.96836307,72.37019059,11178,19537,19565,87,19565
4240,23.96847011,72.37020278,11215,19585,19612,87,19612
4250,23.96857812,72.37020803,11249,19632,19659,87,19659
4260,23.96868504,72.3702148,11275,19679,19706,87,19706
4270,23.96878698,72.37022289,11300,19723,19751,87,19751
4280,23.96889457,72.37023176,11324,19771,19798,87,19798
4290,23.96900483,72.37023968,11348,19819,19846,87,19846
4300,23.96911652,72.37024629,11373,19868,19896,87,19896
4310,23.96922826,72.3702525,11397,19917,19945,87,19945
4320,23.96933515,72.37025976,11421,19964,19992,87,19992
4330,23.96944338,72.37026745,11444,20011,20039,87,20039
4340,23.96955559,72.37027552,11469,20060,20088,87,20088
4350,23.96966319,72.37028302,11490,20107,20135,87,20135
4360,23.96977163,72.3702907,11514,20155,20183,87,20183
4370,23.96988105,72.37029882,11538,20203,20231,87,20231
4380,23.96998856,72.37030692,11561,20250,20278,87,20278
4390,23.97010013,72.37031529,11587,20298,20327,87,20327
4400,23.97021198,72.37032389,11611,20347,20377,87,20377
4410,23.97031908,72.37033191,11635,20394,20424,87,20424
4420,23.97042693,72.37034013,11658,20441,20471,87,20471
4430,23.97053031,72.37034783,11681,20487,20516,87,20516
4440,23.97063326,72.37035572,11703,20532,20562,87,20562
4450,23.97074506,72.37036382,11728,20580,20611,87,20611
4460,23.97085215,72.37037129,11746,20627,20657,87,20657
4470,23.97096397,72.37037871,11771,20676,20706,87,20706
4480,23.97107472,72.37038607,11792,20725,20755,87,20755
4490,23.97118183,72.37039346,11805,20772,20802,87,20802
4500,23.97128918,72.37040068,11826,20819,20849,87,20849
4510,23.97139657,72.3704076,11846,20866,20896,87,20896
4520,23.97150439,72.37041438,11866,20913,20944,87,20944
4530,23.97161082,72.37042104,11888,20959,20991,87,20991
4540,23.97171787,72.37042813,11907,21006,21037,87,21037
4550,23.97181469,72.37043483,11921,21049,21080,87,21080
4560,23.97191726,72.37044212,11942,21094,21125,87,21125
4570,23.97202492,72.37044946,11956,21141,21172,87,21172
4580,23.97213816,72.37045681,11976,21190,21221,87,21221
4590,23.97224669,72.37046396,11985,21238,21268,87,21268
4600,23.97234984,72.37047057,12007,21283,21313,87,21313
4610,23.97245379,72.37047641,12031,21329,21358,87,21358
4620,23.97256139,72.37048452,12055,21376,21405,87,21405
4630,23.97266854,72.37049291,12079,21423,21452,87,21452
4640,23.97277139,72.37050045,12101,21469,21498,87,21498
4650,23.97279505,72.3705021,12106,21479,21508,87,21508
4660,23.9728839,72.3705081,12126,21518,21547,87,21547
4670,23.97299214,72.37051468,12149,21565,21594,87,21594
4680,23.97310003,72.37052016,12173,21612,21642,87,21642
4690,23.97320827,72.37052546,12196,21660,21689,87,21689
4700,23.97331077,72.37053124,12219,21705,21734,87,21734
4710,23.9734181,72.37053783,12242,21751,21781,87,21781
4720,23.97352999,72.37054461,12267,21801,21830,87,21830
4730,23.97363743,72.37055121,12314,21848,21878,87,21878
4740,23.97374448,72.37055779,12361,21895,21925,87,21925
4750,23.9738544,72.37056475,12409,21943,21973,87,21973
4760,23.97396571,72.37057166,12438,21992,22022,87,22022
4770,23.97407279,72.37057846,12463,22039,22069,87,22069
4780,23.97417638,72.37058482,12485,22084,22115,87,22115
4790,23.97428385,72.3705909,12511,22132,22162,87,22162
4800,23.97439692,72.37059698,12547,22181,22212,87,22212
4810,23.97450464,72.37060262,12574,22229,22259,87,22259
4820,23.97461211,72.37060801,12599,22276,22306,87,22306
4830,23.97471967,72.37061342,12623,22323,22354,87,22354
4840,23.97482787,72.3706194,12649,22370,22401,87,22401
4850,23.97493577,72.37062572,12683,22417,22448,87,22448
4860,23.9750442,72.37063258,12729,22464,22496,87,22496
4870,23.97515189,72.37063925,12771,22512,22544,87,22544
4880,23.97525949,72.37064604,12818,22559,22591,87,22591
4890,23.97536727,72.37065344,12864,22606,22638,87,22638
4900,23.97547494,72.37066088,12911,22653,22686,87,22686
